onset	duration	trial_type	value
120.98	5.0	MotorImagery	1.0
149.98	5.0	MotorImagery	1.0
180.98	5.0	MotorImagery	1.0
209.98	5.0	MotorImagery	1.0
239.98	5.0	MotorImagery	1.0
270.98	5.0	MotorImagery	1.0
30.98	5.0	MotorImagery	1.0
300.98	5.0	MotorImagery	1.0
330.98	5.0	MotorImagery	1.0
360.98	5.0	MotorImagery	1.0
60.98	5.0	MotorImagery	1.0
90.98	5.0	MotorImagery	1.0
