onset	duration	trial_type	value
120.98	5.0	FingerTapping	1.0
150.98	5.0	FingerTapping	1.0
180.98	5.0	FingerTapping	1.0
210.98	5.0	FingerTapping	1.0
240.98	5.0	FingerTapping	1.0
270.98	5.0	FingerTapping	-1.0
299.98	5.0	FingerTapping	1.0
30.98	5.0	FingerTapping	-1.0
330.98	5.0	FingerTapping	1.0
360.98	5.0	FingerTapping	-1.0
60.98	5.0	FingerTapping	1.0
90.98	5.0	FingerTapping	1.0
